symbol,start_time,end_time,utc,open_price,close_price,volume,VWAP,high_price,low_price,average_price,cum_return_close_price,window_number
DGX,18:30:00,19:00:00,2020-08-05 18:30:00,126.65,126.78,335.5,126.677425,126.67833333333334,126.67458333333332,127.01892500000002,-0.0149,16
DGX,19:00:00,19:30:00,2020-08-05 19:00:00,126.84,126.991,393.6363636363636,126.92674545454544,126.92827272727271,126.92236363636364,126.99914545454546,-0.0132,17
DGX,19:30:00,20:00:00,2020-08-05 19:30:00,126.99,127.215,459.375,126.9740625,126.978125,126.97375,126.99545625,-0.0115,18
DGX,15:30:00,16:00:00,2020-08-06 15:30:00,123.795,123.68,301.7333333333333,123.85252666666666,123.858,123.85200000000005,124.99401333333331,-0.0396,10
DGX,16:00:00,16:30:00,2020-08-06 16:00:00,123.675,123.64,381.1666666666667,123.64770833333333,123.65458333333332,123.64125,124.85621666666664,-0.04,11
DGX,16:30:00,17:00:00,2020-08-06 16:30:00,123.635,123.88,348.61538461538464,123.70825384615384,123.71153846153848,123.70384615384616,124.66227692307694,-0.038,12
NVDA,14:30:00,15:00:00,2020-08-03 14:30:00,435.119,435.52,468.125,435.4028125,435.4752500000001,435.3406250000001,433.5968375,0.001,8
NVDA,15:00:00,15:30:00,2020-08-03 15:00:00,435.39,437.04,431.8421052631579,436.4803263157895,436.53778947368414,436.4241578947368,433.7760421052632,0.0045,9
NVDA,15:30:00,16:00:00,2020-08-03 15:30:00,437.399,439.285,423.9230769230769,437.9493961538462,438.0021538461537,437.889,434.2275846153845,0.0096,10
NVDA,16:00:00,16:30:00,2020-08-03 16:00:00,439.26,441.52,486.05555555555554,440.4856888888888,440.5508333333333,440.4041666666666,434.8501333333333,0.0147,11
NVDA,16:30:00,17:00:00,2020-08-03 16:30:00,441.89,441.99,406.6,442.699085,442.818,442.644,435.50465,0.0158,12
NVDA,17:00:00,17:30:00,2020-08-03 17:00:00,441.48,442.165,242.5,442.75381,442.79375,442.70525,435.90111,0.0162,13
NVDA,17:30:00,18:00:00,2020-08-03 17:30:00,442.445,441.43,280.94444444444446,441.99155,442.0319444444444,441.9566666666667,436.1136722222221,0.0145,14
NVDA,18:00:00,18:30:00,2020-08-03 18:00:00,441.32,440.99,287.1428571428572,440.8239952380953,440.86738095238087,440.775,436.2585095238096,0.0135,15
NVDA,18:30:00,19:00:00,2020-08-03 18:30:00,441.13,441.155,399.2272727272728,440.1636909090908,440.2118181818183,440.0970454545456,436.4429454545453,0.0139,16
NVDA,19:00:00,19:30:00,2020-08-03 19:00:00,440.915,439.62,442.54545454545456,439.8204590909091,439.9147727272728,439.7379545454545,436.6227318181818,0.0104,17
NVDA,19:30:00,20:00:00,2020-08-03 19:30:00,439.6,440.445,612.8947368421053,439.7116631578948,439.7907894736842,439.6026315789474,436.7816368421052,0.0123,18
NVDA,18:30:00,19:00:00,2020-08-04 18:30:00,443.93,445.07,206.16666666666663,444.5144833333333,444.5125000000001,444.48166666666674,443.7187333333334,0.0227,16
NVDA,19:00:00,19:30:00,2020-08-04 19:00:00,445.12,446.7,306.92857142857144,445.62370714285714,445.6617857142857,445.58357142857136,443.75981428571424,0.0264,17
NVDA,19:30:00,20:00:00,2020-08-04 19:30:00,446.53,448.74,458.5238095238095,447.3331,447.392619047619,447.27,443.9244047619048,0.0309,18
NVDA,13:30:00,14:00:00,2020-08-05 13:30:00,447.4,452.33,471.3125,449.185075,449.3056875,449.0745,448.53454375,0.0389,6
NVDA,14:00:00,14:30:00,2020-08-05 14:00:00,452.41,453.105,302.23809523809524,453.6369666666666,453.66690476190473,453.5242380952381,449.9279095238096,0.0406,7
NVDA,14:30:00,15:00:00,2020-08-05 14:30:00,452.455,451.98,268.4,451.98370000000006,451.995,451.9305,450.65089000000006,0.0381,8
NVDA,15:00:00,15:30:00,2020-08-05 15:00:00,451.845,452.13,234.3684210526316,452.7342,452.7467368421053,452.702,450.7468421052632,0.0385,9
NVDA,15:30:00,16:00:00,2020-08-05 15:30:00,452.215,451.32,282.4375,451.6758562500001,451.709375,451.5814999999999,450.9864500000001,0.0367,10
NVDA,16:00:00,16:30:00,2020-08-05 16:00:00,450.435,450.86,334.25,451.4857650000001,451.543,451.42275,451.06427,0.0356,11
NVDA,16:30:00,17:00:00,2020-08-05 16:30:00,450.875,449.92,343.85,450.549665,450.61400000000015,450.4925,451.0766099999999,0.0336,12
NVDA,17:00:00,17:30:00,2020-08-05 17:00:00,449.93,451.71,274.8,451.3126649999999,451.3345000000001,451.27699999999993,451.0286950000001,0.0375,13
NVDA,17:30:00,18:00:00,2020-08-05 17:30:00,451.58,452.84,303.125,452.3431125,452.39625,452.259375,451.077325,0.04,14
NVDA,18:00:00,18:30:00,2020-08-05 18:00:00,452.93,452.66,116.9090909090909,452.5698818181818,452.5709090909091,452.5609090909091,451.1266363636364,0.0396,15
NVDA,18:30:00,19:00:00,2020-08-05 18:30:00,452.55,451.89,219.4,452.3106800000001,452.3185,452.298,451.1686000000001,0.0379,16
NVDA,19:00:00,19:30:00,2020-08-05 19:00:00,451.99,451.04,222.57894736842104,451.2930578947369,451.2815789473684,451.27763157894736,451.1914526315791,0.036,17
NVDA,19:30:00,20:00:00,2020-08-05 19:30:00,450.77,451.38,436.3043478260869,450.6696565217392,450.72326086956525,450.62347826086966,451.17529565217393,0.0368,18
NVDA,15:30:00,16:00:00,2020-08-06 15:30:00,449.82,449.64,363.7692307692308,449.78438461538457,449.8426923076923,449.7215384615384,450.61150769230767,0.0329,10
NVDA,16:00:00,16:30:00,2020-08-06 16:00:00,449.805,449.9,313.22222222222223,449.8490333333333,449.9111111111111,449.7933333333333,450.5371333333334,0.0335,11
NVDA,16:30:00,17:00:00,2020-08-06 16:30:00,449.75,450.83,235.11764705882356,450.1182705882353,450.1285294117647,450.10529411764713,450.4552176470588,0.0356,12
SBAC,14:30:00,15:00:00,2020-08-03 14:30:00,308.39,308.925,173.5,308.53955,308.6575,308.4625,309.35630000000003,0.003,8
SBAC,15:00:00,15:30:00,2020-08-03 15:00:00,310.02,307.265,118.0,309.3964666666666,309.42055555555555,309.42055555555555,309.3726555555556,-0.0024,9
SBAC,15:30:00,16:00:00,2020-08-03 15:30:00,306.905,306.045,106.57142857142856,306.6428285714286,306.6292857142857,306.6292857142857,309.2326,-0.0064,10
SBAC,16:00:00,16:30:00,2020-08-03 16:00:00,306.61,306.8,175.0,306.6808857142857,306.6414285714286,306.6271428571429,308.9773285714286,-0.0039,11
SBAC,16:30:00,17:00:00,2020-08-03 16:30:00,306.205,307.105,100.0,306.4066666666667,306.4066666666667,306.4066666666667,308.81536666666665,-0.0029,12
SBAC,17:00:00,17:30:00,2020-08-03 17:00:00,307.005,307.47,100.33333333333331,307.1904666666667,307.19,307.19,308.7520666666667,-0.0017,13
SBAC,17:30:00,18:00:00,2020-08-03 17:30:00,307.59,306.855,194.25,307.100825,307.12125000000003,307.11375,308.67395,-0.0037,14
SBAC,18:00:00,18:30:00,2020-08-03 18:00:00,307.065,305.23,253.8,306.0028,306.036,305.951,308.49274,-0.009,15
SBAC,18:30:00,19:00:00,2020-08-03 18:30:00,304.38,304.81,229.5,304.6511,304.6533333333333,304.62499999999994,308.05508333333336,-0.0104,16
SBAC,19:00:00,19:30:00,2020-08-03 19:00:00,304.38,304.73,129.25,304.913175,304.93625,304.88,307.727325,-0.0107,17
SBAC,19:30:00,20:00:00,2020-08-03 19:30:00,304.48,306.0,264.0,305.2438857142857,305.2642857142857,305.2167857142857,307.4942714285714,-0.0065,18
SBAC,18:30:00,19:00:00,2020-08-04 18:30:00,307.91,308.93,191.83333333333331,308.3449166666667,308.38500000000005,308.3066666666667,314.15676666666667,0.003,16
SBAC,19:00:00,19:30:00,2020-08-04 19:00:00,308.975,309.89,184.625,310.30893124999994,310.34374999999994,310.26125,313.95095,0.0061,17
SBAC,19:30:00,20:00:00,2020-08-04 19:30:00,309.275,310.25,341.2857142857143,310.0268285714285,310.1090476190476,309.95476190476194,313.4566428571429,0.0073,18
SBAC,13:30:00,14:00:00,2020-08-05 13:30:00,308.47,309.37,353.6,308.82280000000003,308.79400000000004,308.764,309.93904000000003,0.0044,6
SBAC,14:00:00,14:30:00,2020-08-05 14:00:00,308.9,305.06,317.7142857142857,306.36954285714285,306.4971428571429,306.30285714285714,308.71244285714283,-0.0096,7
SBAC,14:30:00,15:00:00,2020-08-05 14:30:00,306.04,304.53,277.0,305.4347555555556,305.4816666666667,305.42055555555555,307.5037111111111,-0.0113,8
SBAC,15:00:00,15:30:00,2020-08-05 15:00:00,303.99,303.52,214.125,303.930525,303.97375,303.884375,306.67843750000003,-0.0147,9
SBAC,15:30:00,16:00:00,2020-08-05 15:30:00,304.14,306.63,443.8333333333333,304.9293083333333,305.03125000000006,304.8558333333333,306.0649,-0.0045,10
SBAC,16:00:00,16:30:00,2020-08-05 16:00:00,306.73,307.81,159.88888888888889,307.66726666666665,307.67055555555555,307.6666666666667,305.9589555555556,-0.0006,11
SBAC,16:30:00,17:00:00,2020-08-05 16:30:00,308.68,308.23,461.09090909090907,308.3758636363636,308.40818181818184,308.355,306.3168181818182,0.0007,12
SBAC,17:00:00,17:30:00,2020-08-05 17:00:00,308.235,307.77,196.11111111111111,307.76172222222226,307.77000000000004,307.76444444444445,306.6964555555556,-0.0007,13
SBAC,17:30:00,18:00:00,2020-08-05 17:30:00,307.56,307.735,194.84615384615384,307.7311076923077,307.75,307.7257692307693,306.7680384615384,-0.0009,14
SBAC,18:00:00,18:30:00,2020-08-05 18:00:00,307.575,307.41,150.9,307.40138,307.4355,307.4125,306.83364,-0.0019,15
SBAC,18:30:00,19:00:00,2020-08-05 18:30:00,306.77,306.54,179.7,306.43767,306.4515,306.4245,306.83239,-0.0048,16
SBAC,19:00:00,19:30:00,2020-08-05 19:00:00,306.25,305.88,202.88888888888889,306.13358888888894,306.1655555555556,306.1238888888889,306.79122222222225,-0.0069,17
SBAC,19:30:00,20:00:00,2020-08-05 19:30:00,305.45,306.42,358.8888888888889,305.9366388888889,305.9830555555556,305.90583333333336,306.6907555555556,-0.0051,18
SBAC,15:30:00,16:00:00,2020-08-06 15:30:00,303.375,302.17,138.0,302.78409,302.7795,302.77750000000003,304.60781000000003,-0.0191,10
SBAC,16:00:00,16:30:00,2020-08-06 16:00:00,302.515,302.69,165.22222222222223,302.5151,302.5105555555556,302.49944444444446,304.35479999999995,-0.0174,11
SBAC,16:30:00,17:00:00,2020-08-06 16:30:00,302.01,301.235,223.2,301.53223,301.5315,301.5235,303.89059000000003,-0.0222,12
TDG,14:30:00,15:00:00,2020-08-03 14:30:00,427.83,428.51,280.4,428.42618,428.481,428.37700000000007,425.6781199999999,0.0016,8
TDG,15:00:00,15:30:00,2020-08-03 15:00:00,428.86,429.74,364.6666666666667,430.0366111111112,430.0833333333333,429.99888888888887,425.9548888888888,0.0045,9
TDG,15:30:00,16:00:00,2020-08-03 15:30:00,430.085,430.86,291.25,430.915725,430.9375,430.88375,426.5598625,0.0071,10
TDG,16:00:00,16:30:00,2020-08-03 16:00:00,431.87,433.285,317.1428571428572,432.5592142857143,432.595,432.5307142857143,426.9222571428571,0.0127,11
TDG,16:30:00,17:00:00,2020-08-03 16:30:00,433.13,434.29,300.0,433.546675,433.5475,433.54625,427.155275,0.015,12
TDG,17:00:00,17:30:00,2020-08-03 17:00:00,433.525,433.195,473.5,433.2943,433.38625,433.23375,427.390075,0.0125,13
TDG,17:30:00,18:00:00,2020-08-03 17:30:00,433.845,435.57,310.2857142857143,435.3344428571428,435.3092857142857,435.30285714285714,427.6357428571429,0.0179,14
TDG,18:00:00,18:30:00,2020-08-03 18:00:00,437.22,436.18,221.0,436.73025,436.7000000000001,436.7000000000001,427.8838,0.0193,15
TDG,18:30:00,19:00:00,2020-08-03 18:30:00,436.595,437.625,259.2,436.87582,436.884,436.884,428.10184,0.0226,16
TDG,19:00:00,19:30:00,2020-08-03 19:00:00,437.25,435.8,267.6666666666667,436.33113333333336,436.4025,436.275,428.4067666666666,0.0185,17
TDG,19:30:00,20:00:00,2020-08-03 19:30:00,436.65,435.87,447.7647058823529,436.2577647058823,436.3220588235295,436.23029411764713,429.07721176470585,0.0186,18
TDG,18:30:00,19:00:00,2020-08-04 18:30:00,445.945,446.455,407.2,446.03784,446.037,446.0220000000001,444.3213,0.0426,16
TDG,19:00:00,19:30:00,2020-08-04 19:00:00,446.31,446.39,388.0,445.8169444444445,445.8538888888889,445.79222222222216,444.3972,0.0425,17
TDG,19:30:00,20:00:00,2020-08-04 19:30:00,446.435,449.36,567.0588235294117,447.62265882352943,447.7014705882353,447.53941176470585,444.5881235294119,0.0491,18
TDG,13:30:00,14:00:00,2020-08-05 13:30:00,452.5,451.19,464.5,451.973525,452.03125,451.98,452.683325,0.0532,6
TDG,14:00:00,14:30:00,2020-08-05 14:00:00,452.49,458.85,310.75,455.923625,455.87625,455.87,453.0159125,0.07,7
TDG,14:30:00,15:00:00,2020-08-05 14:30:00,462.46,463.08,400.0,463.4927583333333,463.6070833333333,463.3758333333333,457.0562333333333,0.0792,8
TDG,15:00:00,15:30:00,2020-08-05 15:00:00,464.0,463.895,371.5,463.63885,463.66125,463.66125,459.6476,0.0809,9
TDG,15:30:00,16:00:00,2020-08-05 15:30:00,465.82,466.32,303.1666666666667,466.203575,466.2304166666666,466.17958333333337,461.0993166666667,0.0861,10
TDG,16:00:00,16:30:00,2020-08-05 16:00:00,467.435,460.985,306.9230769230769,465.0292153846154,465.0430769230769,465.00038461538463,461.9449615384616,0.0746,11
TDG,16:30:00,17:00:00,2020-08-05 16:30:00,460.92,464.41,253.42857142857144,462.1582571428571,462.1785714285714,462.16,462.01505714285713,0.082,12
TDG,17:00:00,17:30:00,2020-08-05 17:00:00,465.41,464.54,375.3333333333333,464.5411333333333,464.57,464.4916666666666,462.1621,0.0823,13
TDG,17:30:00,18:00:00,2020-08-05 17:30:00,464.95,464.505,308.72727272727275,465.5042727272727,465.5472727272728,465.4622727272727,462.4398727272728,0.0822,14
TDG,18:00:00,18:30:00,2020-08-05 18:00:00,464.63,466.25,329.84615384615387,464.4830615384616,464.4976923076923,464.4553846153847,462.94146923076926,0.086,15
TDG,18:30:00,19:00:00,2020-08-05 18:30:00,465.91,467.97,363.22222222222223,467.4752,467.49805555555554,467.4580555555556,463.3777111111111,0.0897,16
TDG,19:00:00,19:30:00,2020-08-05 19:00:00,468.33,472.08,499.8666666666667,469.5762666666668,469.6593333333333,469.516,464.2907333333333,0.0984,17
TDG,19:30:00,20:00:00,2020-08-05 19:30:00,472.76,472.165,618.1052631578947,472.2536789473684,472.35026315789474,472.1771052631579,465.7983526315789,0.0986,18
TDG,15:30:00,16:00:00,2020-08-06 15:30:00,470.985,470.54,371.4,470.6813,470.7920000000001,470.5995000000001,471.53062,0.0952,10
TDG,16:00:00,16:30:00,2020-08-06 16:00:00,470.8,470.49,352.0,470.855275,470.87,470.8325,471.4528250000001,0.095,11
TDG,16:30:00,17:00:00,2020-08-06 16:30:00,470.51,470.88,266.6666666666667,470.9465333333333,470.9572222222223,470.9294444444445,471.4213222222222,0.0959,12
ALB,14:00:00,14:30:00,2020-08-11 14:00:00,90.105,90.66,553.0,90.33816,90.356,90.324,89.58847,0.0072,7
ALB,14:30:00,15:00:00,2020-08-11 14:30:00,90.56,90.68,388.0,90.6444,90.66214285714284,90.6364285714286,89.69845714285715,0.0074,8
ALB,15:00:00,15:30:00,2020-08-11 15:00:00,90.93,90.84,264.8,90.86999,90.872,90.872,89.73898,0.0092,9
ALB,15:30:00,16:00:00,2020-08-11 15:30:00,91.065,90.82,512.0,91.1832875,91.183125,91.17,89.8309625,0.009,10
ALB,16:00:00,16:30:00,2020-08-11 16:00:00,90.635,91.41,413.5,91.12719166666666,91.13333333333334,91.12,89.92041666666667,0.0154,11
ALB,16:30:00,17:00:00,2020-08-11 16:30:00,91.39,91.16,453.88235294117646,91.60757058823528,91.6179411764706,91.59529411764706,90.07090000000002,0.0127,12
ALB,17:00:00,17:30:00,2020-08-11 17:00:00,91.245,92.09,406.0,91.59566,91.6005,91.5825,90.1949,0.0228,13
ALB,17:30:00,18:00:00,2020-08-11 17:30:00,92.29,92.32,472.2857142857143,92.20381428571427,92.21107142857144,92.195,90.29989285714286,0.0253,14
ALB,18:00:00,18:30:00,2020-08-11 18:00:00,92.285,91.81,393.44444444444446,92.31703888888887,92.3275,92.31194444444444,90.42314444444442,0.0198,15
ALB,18:30:00,19:00:00,2020-08-11 18:30:00,91.84,92.61,425.73333333333335,92.17561333333332,92.18533333333332,92.17,90.51738666666668,0.0285,16
ALB,19:00:00,19:30:00,2020-08-11 19:00:00,92.575,92.0,478.0,92.170175,92.17958333333333,92.16166666666668,90.73674166666667,0.0219,17
ALB,19:30:00,20:00:00,2020-08-11 19:30:00,92.03,92.41,552.8,92.34305,92.3585,92.332,90.92893,0.0263,18
ALB,13:30:00,14:00:00,2020-08-12 13:30:00,92.2,90.99,512.6666666666666,91.45177777777778,91.46055555555556,91.42888888888888,92.46033333333332,0.0108,6
ALB,14:00:00,14:30:00,2020-08-12 14:00:00,91.17,91.54,383.6923076923077,91.40232307692308,91.41961538461538,91.38807692307692,91.97257692307691,0.0169,7
ALB,14:30:00,15:00:00,2020-08-12 14:30:00,91.4,91.0,362.0,91.30586,91.308,91.304,91.75228,0.0109,8
ALB,17:00:00,17:30:00,2020-08-12 17:00:00,90.62,90.385,221.75,90.5032625,90.500625,90.500625,91.1511,0.0042,13
ALB,17:30:00,18:00:00,2020-08-12 17:30:00,90.53,91.45,335.3333333333333,90.99171111111112,90.99777777777778,90.98388888888888,91.1399888888889,0.0159,14
ALB,18:00:00,18:30:00,2020-08-12 18:00:00,91.365,91.51,265.77777777777777,91.31628888888888,91.32,91.31388888888888,91.14242222222224,0.0165,15
ALB,18:30:00,19:00:00,2020-08-12 18:30:00,91.771,92.105,324.0,91.8592818181818,91.8541818181818,91.85054545454544,91.15791818181818,0.023,16
ALB,19:00:00,19:30:00,2020-08-12 19:00:00,92.105,92.005,408.1666666666667,91.9755,91.98225000000002,91.96925,91.19089166666669,0.0219,17
ALB,19:30:00,20:00:00,2020-08-12 19:30:00,91.9,91.41,590.0,91.76022142857144,91.76607142857142,91.75214285714286,91.25791428571428,0.0154,18
ALB,13:30:00,14:00:00,2020-08-13 13:30:00,90.015,90.77,368.1538461538461,90.45440769230768,90.46846153846153,90.4646153846154,90.23002307692308,0.0084,6
ALB,14:00:00,14:30:00,2020-08-13 14:00:00,91.0,91.46,422.4285714285714,91.3349357142857,91.33785714285716,91.33035714285714,90.55267142857144,0.016,7
ALB,14:30:00,15:00:00,2020-08-13 14:30:00,91.525,91.83,454.4,91.63294,91.638,91.617,90.85336,0.02,8
ALB,15:00:00,15:30:00,2020-08-13 15:00:00,91.725,91.57,267.5,91.624825,91.62687499999998,91.62375,90.916725,0.0172,9
ALB,15:30:00,16:00:00,2020-08-13 15:30:00,91.615,92.03,372.6666666666667,91.78456666666668,91.7877777777778,91.77833333333334,90.99828888888892,0.0222,10
ALB,16:00:00,16:30:00,2020-08-13 16:00:00,92.09,92.04,324.0,92.04238333333336,92.04333333333334,92.04333333333334,91.07763333333332,0.0223,11
ALB,16:30:00,17:00:00,2020-08-13 16:30:00,92.02,91.97,371.2,91.98642,91.992,91.984,91.16366,0.0215,12
ALB,17:00:00,17:30:00,2020-08-13 17:00:00,91.88,91.76,287.6,91.8377,91.842,91.836,91.20738,0.0193,13
ALB,17:30:00,18:00:00,2020-08-13 17:30:00,91.74,91.88,412.3333333333333,91.73455,91.74416666666669,91.72666666666667,91.2389,0.0206,14
